Index,ID,Obdobie (rok),Organizácia - typ súdu,Organizácia - skratka,TČ P Z OZ,Dôvody väzby (zoznam spolu),Väzba trvá / skončila / vec vrátená,71a,71b,71c,Dátum vzatia do väzby - dátum a čas,Začiatok súdnej väzby - dátum,Začiatok väzby na súde I. stupňa - dátum,Začiatok väzby na súde II. stupňa - dátum,Dátum rozhodnutia súdu II. stupňa,Dôvod skončenia väzby,Vec je na odvolacom súde,Dotazník - podkategória,Väzba skončila na súde I. stupňa - dátum a čas,Väzba skončila na súde II. stupňa - dátum a čas
6052,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-11-08 00:00:00,2020-06-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-10-28 00:00:00
6053,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2019-07-14 00:00:00,2019-12-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-30 00:00:00,
6054,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-01-25 00:00:00,2020-05-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-07-23 00:00:00,
6055,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-07-13 00:00:00,2019-10-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-01-29 00:00:00
6056,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-10-21 00:00:00,2020-02-20 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-22 00:00:00,
6057,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-08-06 00:00:00,2020-02-05 00:00:00,,,,11 - inak,Nie,V 5-12,2020-05-27 00:00:00,
6058,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-02-01 00:00:00,2018-11-28 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-08-12 00:00:00
6059,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-08-03 00:00:00,2020-11-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-12-07 00:00:00,
6060,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2019-07-14 00:00:00,2019-12-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-30 00:00:00,
6061,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-08-12 00:00:00,2019-12-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-02-18 00:00:00,
6062,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2020-03-11 00:00:00,2020-03-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-09-17 00:00:00
6063,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-12-26 00:00:00,2020-04-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-10-22 00:00:00
6064,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-07-13 00:00:00,2019-10-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-01-29 00:00:00
6065,1,2020,OS registrový,OS Prešov,OZ,,03 - väzba trvá,,,,2019-08-16 00:00:00,2020-03-11 00:00:00,,,,,Áno,V 5-12,,
6066,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2019-01-03 00:00:00,2020-02-26 00:00:00,,,,06 - nahradením väzby bez nariadenia kontroly tech. prostriedkami ESMO,Nie,V 5-12,2020-12-18 00:00:00,
6067,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2019-10-22 00:00:00,2020-03-04 00:00:00,,,,,Áno,V 5-12,,
6068,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-02-04 00:00:00,2020-06-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-07-30 00:00:00,
6069,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-10-16 00:00:00,2020-10-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-10-26 00:00:00,
6070,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-01-25 00:00:00,2020-05-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-11 00:00:00,
6071,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-05-19 00:00:00,2020-11-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-11-16 00:00:00,
6072,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-06-13 00:00:00,2020-10-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-12-16 00:00:00,
6073,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-02-03 00:00:00,2020-02-03 00:00:00,,,,11 - inak,Nie,V 5-12,2020-02-07 00:00:00,
6074,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-05-23 00:00:00,2020-10-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-11-12 00:00:00,
6075,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-12-02 00:00:00,2020-07-24 00:00:00,,,,11 - inak,Nie,V 5-12,2020-08-12 00:00:00,
6076,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2020-01-20 00:00:00,2020-07-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-08-17 00:00:00,
6077,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-09-17 00:00:00,2020-09-17 00:00:00,,,,11 - inak,Nie,V 5-12,2020-10-15 00:00:00,
6078,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2020-11-27 00:00:00,2020-12-31 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2021-01-07 00:00:00,
6079,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-08-23 00:00:00,2019-12-18 00:00:00,,,,01 - odsúdením,Áno,V 5-12,,2020-08-06 00:00:00
6080,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2019-10-28 00:00:00,2020-02-27 00:00:00,,,,,Nie,V 5-12,,
6081,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-03-13 00:00:00,2020-03-13 00:00:00,,,,,Áno,V 5-12,,
6082,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2019-09-23 00:00:00,2020-02-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-02-26 00:00:00,
6083,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2020-10-24 00:00:00,2020-12-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2021-01-20 00:00:00,
6084,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2019-11-12 00:00:00,2019-11-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-22 00:00:00,
6085,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-02-24 00:00:00,2020-07-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-08-12 00:00:00,
6086,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-06-04 00:00:00,2020-10-22 00:00:00,,,,,Nie,V 5-12,,
6087,1,2020,OS registrový,OS Prešov,OZ,,03 - väzba trvá,,,,2020-02-11 00:00:00,2020-11-12 00:00:00,,,,,Nie,V 5-12,,
6088,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2019-10-12 00:00:00,2020-01-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-02-11 00:00:00,
6089,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-08-14 00:00:00,2020-10-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-10-22 00:00:00,
6090,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-11-11 00:00:00,2020-06-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-10-28 00:00:00
6091,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-07-07 00:00:00,2021-01-08 00:00:00,,,,,Nie,V 5-12,,
6092,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-05-09 00:00:00,2020-07-17 00:00:00,,,,,Nie,V 5-12,,
6093,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-09-17 00:00:00,2020-11-26 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-12-18 00:00:00,
6094,1,2020,OS registrový,OS Prešov,P,,03 - väzba trvá,,,,2020-09-04 00:00:00,2021-01-05 00:00:00,,,,,Nie,V 5-12,,
6095,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2020-01-29 00:00:00,2020-07-14 00:00:00,,,,07 - nahradením väzby s nariadením kontroly tech. prostriedkami ESMO,Nie,V 5-12,,2020-08-13 00:00:00
6096,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-01 00:00:00,2020-01-08 00:00:00,,,,11 - inak,Nie,V 5-12,2020-01-08 00:00:00,
6097,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-07-05 00:00:00,2020-10-27 00:00:00,,,,,Nie,V 5-12,,
6098,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-03-09 00:00:00,2020-05-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-05-29 00:00:00,
6099,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-06-09 00:00:00,2020-10-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-11-12 00:00:00,
6100,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-03-16 00:00:00,2020-03-16 00:00:00,,,,11 - inak,Nie,V 5-12,2020-05-15 00:00:00,
6101,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-17 00:00:00,2019-10-08 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-07 00:00:00,
6102,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2016-11-07 00:00:00,2020-04-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-10-08 00:00:00
6103,1,2020,OS registrový,OS Prešov,OZ,,02 - väzba skončila na súde II. stupňa,,,,2018-12-17 00:00:00,2019-05-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-07-01 00:00:00
6104,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-16 00:00:00,2019-12-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-28 00:00:00,
6105,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-07-17 00:00:00,2020-08-24 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-09-17 00:00:00,
6106,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-06-06 00:00:00,2020-10-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-11-17 00:00:00,
6107,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-08-31 00:00:00,2020-12-23 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2021-01-07 00:00:00,
6108,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-08-15 00:00:00,2020-08-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-11-23 00:00:00,
6109,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2020-04-25 00:00:00,2020-04-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-10-21 00:00:00
6110,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-04-17 00:00:00,2020-07-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-07-31 00:00:00,
6111,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-07-30 00:00:00,2019-12-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-07-15 00:00:00
6112,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-12-03 00:00:00,2020-12-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-12-17 00:00:00,
6113,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-07-22 00:00:00,2019-10-10 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-05-06 00:00:00
6114,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2020-03-11 00:00:00,2020-03-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-12-02 00:00:00
6115,1,2020,OS registrový,OS Prešov,OZ,,03 - väzba trvá,,,,2019-11-20 00:00:00,2020-04-09 00:00:00,,,,,Áno,V 5-12,,
6116,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-03-12 00:00:00,2020-03-12 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,2020-04-14 00:00:00,
6117,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-02-17 00:00:00,2020-10-14 00:00:00,,,,,Nie,V 5-12,,
6118,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-05-10 00:00:00,2018-10-22 00:00:00,,,,01 - odsúdením,Áno,V 5-12,,2020-04-01 00:00:00
6119,1,2020,OS registrový,OS Prešov,OZ,,03 - väzba trvá,,,,2019-01-28 00:00:00,2019-07-26 00:00:00,,,,,Áno,V 5-12,,
6120,1,2020,OS registrový,OS Prešov,P,,03 - väzba trvá,,,,2020-08-05 00:00:00,2020-12-03 00:00:00,,,,,Nie,V 5-12,,
6121,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-11-07 00:00:00,2020-02-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-07-22 00:00:00
6122,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2019-10-28 00:00:00,2020-02-27 00:00:00,,,,,Nie,V 5-12,,
6123,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-05-28 00:00:00,2020-08-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-09-04 00:00:00,
6124,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-09-19 00:00:00,2019-12-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-04-16 00:00:00
6125,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-05-02 00:00:00,2020-05-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-08-21 00:00:00,
6126,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-08-03 00:00:00,2020-09-30 00:00:00,,,,07 - nahradením väzby s nariadením kontroly tech. prostriedkami ESMO,Nie,V 5-12,2020-11-25 00:00:00,
6127,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-02-01 00:00:00,2018-11-28 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-08-12 00:00:00
6128,1,2020,OS registrový,OS Prešov,OZ,,03 - väzba trvá,,,,2019-11-20 00:00:00,2020-04-09 00:00:00,,,,,Áno,V 5-12,,
6129,1,2020,OS registrový,OS Prešov,OZ,,01 - väzba skončila na súde I. stupňa,,,,2020-02-11 00:00:00,2020-08-07 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-08-17 00:00:00,
6130,1,2020,OS registrový,OS Prešov,P,,02 - väzba skončila na súde II. stupňa,,,,2019-06-20 00:00:00,2019-10-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-03-18 00:00:00
6131,1,2020,OS registrový,OS Prešov,Z,,03 - väzba trvá,,,,2020-02-07 00:00:00,2020-11-06 00:00:00,,,,,Nie,V 5-12,,
6132,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-04-06 00:00:00,2020-08-10 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-09-17 00:00:00,
6133,1,2020,OS registrový,OS Prešov,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-11-08 00:00:00,2020-06-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-10-28 00:00:00
6134,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2020-05-17 00:00:00,2020-09-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-10-22 00:00:00,
6135,1,2020,OS registrový,OS Prešov,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-08-08 00:00:00,2020-01-23 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-02-19 00:00:00,
6136,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-02-04 00:00:00,2020-05-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-10 00:00:00,
6137,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-02-25 00:00:00,2020-04-24 00:00:00,,,,11 - inak,Nie,V 5-12,2020-08-12 00:00:00,
6138,1,2020,OS registrový,OS Prešov,P,,01 - väzba skončila na súde I. stupňa,,,,2020-03-10 00:00:00,2020-06-26 00:00:00,,,,11 - inak,Nie,V 5-12,2020-07-10 00:00:00,
6139,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-04-02 00:00:00,2020-04-17 00:00:00,,,,02 - oslobodením,Nie,V 5-12,2020-06-02 00:00:00,
6140,1,2020,OS registrový,OS Trenčín,OZ,,03 - väzba trvá,,,,2020-07-14 00:00:00,2020-11-25 00:00:00,,,,,Nie,V 5-12,,
6141,1,2020,OS registrový,OS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-01-31 09:20:00,2019-07-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-01-08 00:00:00
6142,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2020-06-29 19:10:00,2020-09-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-10-23 00:00:00,
6143,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-12-27 00:00:00,2020-02-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-03-05 00:00:00,
6144,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-12-18 00:00:00,2020-04-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-11 00:00:00,
6145,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-12-15 00:00:00,2020-03-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-05-26 00:00:00,
6146,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-09-20 00:00:00,2019-12-11 00:00:00,,,,11 - inak,Nie,V 5-12,2020-01-02 00:00:00,
6147,1,2020,OS registrový,OS Trenčín,P,,02 - väzba skončila na súde II. stupňa,,,,2019-09-20 00:00:00,2020-01-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-04-29 00:00:00
6148,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-02-05 00:00:00,2020-05-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-05-27 00:00:00,
6149,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-12-23 18:05:00,2020-03-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-05-13 00:00:00,
6150,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2020-01-19 17:00:00,2020-04-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-05-22 00:00:00,
6151,1,2020,OS registrový,OS Trenčín,OZ,,01 - väzba skončila na súde I. stupňa,,,,2020-01-23 00:00:00,2020-06-26 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-07-23 00:00:00,
6152,1,2020,OS registrový,OS Trenčín,OZ,03 - podľa § 71 (1) c/,02 - väzba skončila na súde II. stupňa,,,1,2019-01-31 09:12:00,2019-07-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-01-08 00:00:00
6153,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-02-24 00:00:00,2020-02-24 00:00:00,,,,10 - v dôsledku smrti osoby,Nie,V 5-12,2020-02-27 00:00:00,
6154,1,2020,OS registrový,OS Trenčín,OZ,,02 - väzba skončila na súde II. stupňa,,,,2020-05-28 00:00:00,2020-08-31 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-12-03 00:00:00
6155,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-03-28 00:00:00,2020-07-02 00:00:00,,,,11 - inak,Nie,V 5-12,2020-07-16 00:00:00,
6156,1,2020,OS registrový,OS Trenčín,P,,03 - väzba trvá,,,,2020-03-28 00:00:00,2020-07-31 00:00:00,,,,,Nie,V 5-12,,
6157,1,2020,OS registrový,OS Trenčín,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-06-12 18:10:00,2019-11-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-10 00:00:00,
6158,1,2020,OS registrový,OS Trenčín,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-10-23 00:00:00,2020-02-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-02 00:00:00,
6159,1,2020,OS registrový,OS Trenčín,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-06-28 00:00:00,2019-11-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-03-03 00:00:00
6160,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2020-08-11 12:25:00,2020-10-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-12-18 00:00:00,
6161,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-06-12 00:00:00,2020-10-08 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-10-22 00:00:00,
6162,1,2020,OS registrový,OS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2020-03-19 14:45:00,2020-10-05 00:00:00,,,,,Nie,V 5-12,,
6163,1,2020,OS registrový,OS Trenčín,Z,"02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,,1,1,2019-12-09 08:35:00,2020-04-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-05-29 00:00:00,
6164,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-08-24 00:00:00,2019-12-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-03-18 00:00:00,
6165,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-12-02 17:35:00,2020-03-10 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-04-17 00:00:00,
6166,1,2020,OS registrový,OS Trenčín,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2020-03-09 16:20:00,2020-05-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-18 00:00:00,
6167,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-07-24 00:00:00,2020-11-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-12-03 00:00:00,
6168,1,2020,OS registrový,OS Trenčín,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2020-02-14 13:45:00,2020-10-05 00:00:00,,,,,Nie,V 5-12,,
6169,1,2020,OS registrový,OS Trenčín,Z,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2020-05-19 16:45:00,2021-01-07 00:00:00,,,,,Nie,V 5-12,,
6170,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-12-26 09:20:00,2019-12-26 00:00:00,,,,02 - oslobodením,Nie,V 5-12,2020-02-28 00:00:00,
6171,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2020-06-13 00:00:00,2020-09-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-09-29 00:00:00,
6172,1,2020,OS registrový,OS Trenčín,OZ,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-06-12 18:10:00,2019-11-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-10 00:00:00,
6173,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-09-21 00:00:00,2019-12-31 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-01-16 00:00:00,
6174,1,2020,OS registrový,OS Trenčín,OZ,,02 - väzba skončila na súde II. stupňa,,,,2019-08-10 00:00:00,2019-12-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-03-16 00:00:00
6175,1,2020,OS registrový,OS Trenčín,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-11-19 00:00:00,2020-05-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-06-04 00:00:00,
6176,1,2020,OS registrový,OS Trenčín,P,,03 - väzba trvá,,,,2020-09-16 00:00:00,2020-12-01 00:00:00,,,,,Nie,V 5-12,,
6177,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2020-08-18 21:23:00,2020-12-15 00:00:00,,,,,Nie,V 5-12,,
6178,1,2020,OS registrový,OS Trenčín,OZ,,03 - väzba trvá,,,,2019-01-29 00:00:00,2019-09-19 00:00:00,,,,,Nie,V 5-12,,
6179,1,2020,OS registrový,OS Trenčín,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2020-04-21 13:00:00,2020-07-20 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-08-14 00:00:00,
6180,1,2020,OS registrový,OS Trenčín,P,,01 - väzba skončila na súde I. stupňa,,,,2019-10-13 00:00:00,2020-02-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2020-03-18 00:00:00,
