Dávka,Termín,Veková skupina,Čas publikovania,Počet registrácií
1,2021-09-24,00-17,2021-09-18 19:05:36,35
1,2021-09-24,18-19,2021-09-18 19:05:36,15
1,2021-09-24,20-24,2021-09-18 19:05:36,97
1,2021-09-24,25-29,2021-09-18 19:05:36,75
1,2021-09-24,30-34,2021-09-18 19:05:36,51
1,2021-09-24,35-39,2021-09-18 19:05:36,53
1,2021-09-24,40-44,2021-09-18 19:05:36,46
1,2021-09-24,45-49,2021-09-18 19:05:36,37
1,2021-09-24,50-54,2021-09-18 19:05:36,25
1,2021-09-24,55-59,2021-09-18 19:05:36,22
1,2021-09-24,60-64,2021-09-18 19:05:36,11
1,2021-09-24,65-69,2021-09-18 19:05:36,17
1,2021-09-24,70-74,2021-09-18 19:05:36,5
1,2021-09-24,75-79,2021-09-18 19:05:36,4
1,2021-09-24,80-84,2021-09-18 19:05:36,2
2,2021-09-18,00-17,2021-09-18 19:05:36,176
2,2021-09-18,18-19,2021-09-18 19:05:36,8
2,2021-09-18,20-24,2021-09-18 19:05:36,10
2,2021-09-18,25-29,2021-09-18 19:05:36,17
2,2021-09-18,30-34,2021-09-18 19:05:36,24
2,2021-09-18,35-39,2021-09-18 19:05:36,14
2,2021-09-18,40-44,2021-09-18 19:05:36,11
2,2021-09-18,45-49,2021-09-18 19:05:36,16
2,2021-09-18,50-54,2021-09-18 19:05:36,6
2,2021-09-18,55-59,2021-09-18 19:05:36,8
2,2021-09-18,60-64,2021-09-18 19:05:36,7
2,2021-09-18,65-69,2021-09-18 19:05:36,5
2,2021-09-18,70-74,2021-09-18 19:05:36,1
2,2021-09-18,75-79,2021-09-18 19:05:36,1
2,2021-09-18,80-84,2021-09-18 19:05:36,2
2,2021-09-19,00-17,2021-09-18 19:05:36,194
2,2021-09-19,18-19,2021-09-18 19:05:36,18
2,2021-09-19,20-24,2021-09-18 19:05:36,32
2,2021-09-19,25-29,2021-09-18 19:05:36,27
2,2021-09-19,30-34,2021-09-18 19:05:36,40
2,2021-09-19,35-39,2021-09-18 19:05:36,18
2,2021-09-19,40-44,2021-09-18 19:05:36,23
2,2021-09-19,45-49,2021-09-18 19:05:36,28
2,2021-09-19,50-54,2021-09-18 19:05:36,20
2,2021-09-19,55-59,2021-09-18 19:05:36,13
2,2021-09-19,60-64,2021-09-18 19:05:36,13
2,2021-09-19,65-69,2021-09-18 19:05:36,5
2,2021-09-19,70-74,2021-09-18 19:05:36,4
2,2021-09-19,75-79,2021-09-18 19:05:36,6
2,2021-09-19,80-84,2021-09-18 19:05:36,3
2,2021-09-19,85-n,2021-09-18 19:05:36,3
2,2021-09-20,00-17,2021-09-18 19:05:36,163
2,2021-09-20,18-19,2021-09-18 19:05:36,120
2,2021-09-20,20-24,2021-09-18 19:05:36,252
2,2021-09-20,25-29,2021-09-18 19:05:36,247
2,2021-09-20,30-34,2021-09-18 19:05:36,263
2,2021-09-20,35-39,2021-09-18 19:05:36,221
2,2021-09-20,40-44,2021-09-18 19:05:36,201
2,2021-09-20,45-49,2021-09-18 19:05:36,193
2,2021-09-20,50-54,2021-09-18 19:05:36,170
2,2021-09-20,55-59,2021-09-18 19:05:36,191
2,2021-09-20,60-64,2021-09-18 19:05:36,129
2,2021-09-20,65-69,2021-09-18 19:05:36,101
2,2021-09-20,70-74,2021-09-18 19:05:36,54
2,2021-09-20,75-79,2021-09-18 19:05:36,42
2,2021-09-20,80-84,2021-09-18 19:05:36,27
2,2021-09-20,85-n,2021-09-18 19:05:36,9
2,2021-09-21,00-17,2021-09-18 19:05:36,532
2,2021-09-21,18-19,2021-09-18 19:05:36,97
2,2021-09-21,20-24,2021-09-18 19:05:36,223
2,2021-09-21,25-29,2021-09-18 19:05:36,174
2,2021-09-21,30-34,2021-09-18 19:05:36,216
2,2021-09-21,35-39,2021-09-18 19:05:36,180
2,2021-09-21,40-44,2021-09-18 19:05:36,184
2,2021-09-21,45-49,2021-09-18 19:05:36,148
2,2021-09-21,50-54,2021-09-18 19:05:36,114
2,2021-09-21,55-59,2021-09-18 19:05:36,103
2,2021-09-21,60-64,2021-09-18 19:05:36,78
2,2021-09-21,65-69,2021-09-18 19:05:36,71
2,2021-09-21,70-74,2021-09-18 19:05:36,60
2,2021-09-21,75-79,2021-09-18 19:05:36,32
2,2021-09-21,80-84,2021-09-18 19:05:36,12
2,2021-09-21,85-n,2021-09-18 19:05:36,22
2,2021-09-22,00-17,2021-09-18 19:05:36,588
2,2021-09-22,18-19,2021-09-18 19:05:36,133
2,2021-09-22,20-24,2021-09-18 19:05:36,258
2,2021-09-22,25-29,2021-09-18 19:05:36,224
2,2021-09-22,30-34,2021-09-18 19:05:36,218
2,2021-09-22,35-39,2021-09-18 19:05:36,213
2,2021-09-22,40-44,2021-09-18 19:05:36,185
2,2021-09-22,45-49,2021-09-18 19:05:36,184
2,2021-09-22,50-54,2021-09-18 19:05:36,160
2,2021-09-22,55-59,2021-09-18 19:05:36,159
2,2021-09-22,60-64,2021-09-18 19:05:36,124
2,2021-09-22,65-69,2021-09-18 19:05:36,103
2,2021-09-22,70-74,2021-09-18 19:05:36,82
2,2021-09-22,75-79,2021-09-18 19:05:36,52
2,2021-09-22,80-84,2021-09-18 19:05:36,40
2,2021-09-22,85-n,2021-09-18 19:05:36,20
2,2021-09-23,00-17,2021-09-18 19:05:36,635
2,2021-09-23,18-19,2021-09-18 19:05:36,150
2,2021-09-23,20-24,2021-09-18 19:05:36,271
2,2021-09-23,25-29,2021-09-18 19:05:36,261
2,2021-09-23,30-34,2021-09-18 19:05:36,337
2,2021-09-23,35-39,2021-09-18 19:05:36,330
2,2021-09-23,40-44,2021-09-18 19:05:36,298
2,2021-09-23,45-49,2021-09-18 19:05:36,264
2,2021-09-23,50-54,2021-09-18 19:05:36,178
2,2021-09-23,55-59,2021-09-18 19:05:36,184
2,2021-09-23,60-64,2021-09-18 19:05:36,150
2,2021-09-23,65-69,2021-09-18 19:05:36,115
2,2021-09-23,70-74,2021-09-18 19:05:36,75
2,2021-09-23,75-79,2021-09-18 19:05:36,52
2,2021-09-23,80-84,2021-09-18 19:05:36,30
2,2021-09-23,85-n,2021-09-18 19:05:36,27
2,2021-09-24,00-17,2021-09-18 19:05:36,483
2,2021-09-24,18-19,2021-09-18 19:05:36,184
2,2021-09-24,20-24,2021-09-18 19:05:36,440
2,2021-09-24,25-29,2021-09-18 19:05:36,358
2,2021-09-24,30-34,2021-09-18 19:05:36,425
2,2021-09-24,35-39,2021-09-18 19:05:36,374
2,2021-09-24,40-44,2021-09-18 19:05:36,352
2,2021-09-24,45-49,2021-09-18 19:05:36,296
2,2021-09-24,50-54,2021-09-18 19:05:36,263
2,2021-09-24,55-59,2021-09-18 19:05:36,246
2,2021-09-24,60-64,2021-09-18 19:05:36,191
2,2021-09-24,65-69,2021-09-18 19:05:36,164
2,2021-09-24,70-74,2021-09-18 19:05:36,93
2,2021-09-24,75-79,2021-09-18 19:05:36,85
2,2021-09-24,80-84,2021-09-18 19:05:36,32
2,2021-09-24,85-n,2021-09-18 19:05:36,28
1,2021-09-19,00-17,2021-09-19 19:05:33,62
1,2021-09-19,18-19,2021-09-19 19:05:33,30
1,2021-09-19,20-24,2021-09-19 19:05:33,69
1,2021-09-19,25-29,2021-09-19 19:05:33,35
1,2021-09-19,30-34,2021-09-19 19:05:33,39
1,2021-09-19,35-39,2021-09-19 19:05:33,35
1,2021-09-19,40-44,2021-09-19 19:05:33,18
1,2021-09-19,45-49,2021-09-19 19:05:33,20
1,2021-09-19,50-54,2021-09-19 19:05:33,4
1,2021-09-19,55-59,2021-09-19 19:05:33,7
1,2021-09-19,60-64,2021-09-19 19:05:33,10
1,2021-09-19,65-69,2021-09-19 19:05:33,3
1,2021-09-19,70-74,2021-09-19 19:05:33,10
1,2021-09-19,75-79,2021-09-19 19:05:33,3
1,2021-09-19,80-84,2021-09-19 19:05:33,1
1,2021-09-19,85-n,2021-09-19 19:05:33,1
1,2021-09-20,00-17,2021-09-19 19:05:33,81
1,2021-09-20,18-19,2021-09-19 19:05:33,40
1,2021-09-20,20-24,2021-09-19 19:05:33,86
1,2021-09-20,25-29,2021-09-19 19:05:33,106
1,2021-09-20,30-34,2021-09-19 19:05:33,97
1,2021-09-20,35-39,2021-09-19 19:05:33,101
1,2021-09-20,40-44,2021-09-19 19:05:33,67
1,2021-09-20,45-49,2021-09-19 19:05:33,60
1,2021-09-20,50-54,2021-09-19 19:05:33,30
1,2021-09-20,55-59,2021-09-19 19:05:33,35
1,2021-09-20,60-64,2021-09-19 19:05:33,32
1,2021-09-20,65-69,2021-09-19 19:05:33,27
1,2021-09-20,70-74,2021-09-19 19:05:33,20
1,2021-09-20,75-79,2021-09-19 19:05:33,6
1,2021-09-20,80-84,2021-09-19 19:05:33,7
1,2021-09-20,85-n,2021-09-19 19:05:33,5
1,2021-09-21,00-17,2021-09-19 19:05:33,164
1,2021-09-21,18-19,2021-09-19 19:05:33,28
1,2021-09-21,20-24,2021-09-19 19:05:33,88
1,2021-09-21,25-29,2021-09-19 19:05:33,80
1,2021-09-21,30-34,2021-09-19 19:05:33,88
1,2021-09-21,35-39,2021-09-19 19:05:33,85
1,2021-09-21,40-44,2021-09-19 19:05:33,58
1,2021-09-21,45-49,2021-09-19 19:05:33,41
1,2021-09-21,50-54,2021-09-19 19:05:33,22
1,2021-09-21,55-59,2021-09-19 19:05:33,23
1,2021-09-21,60-64,2021-09-19 19:05:33,24
1,2021-09-21,65-69,2021-09-19 19:05:33,10
1,2021-09-21,70-74,2021-09-19 19:05:33,5
1,2021-09-21,75-79,2021-09-19 19:05:33,1
1,2021-09-21,80-84,2021-09-19 19:05:33,6
1,2021-09-21,85-n,2021-09-19 19:05:33,2
1,2021-09-22,00-17,2021-09-19 19:05:33,188
1,2021-09-22,18-19,2021-09-19 19:05:33,16
1,2021-09-22,20-24,2021-09-19 19:05:33,47
1,2021-09-22,25-29,2021-09-19 19:05:33,27
1,2021-09-22,30-34,2021-09-19 19:05:33,37
1,2021-09-22,35-39,2021-09-19 19:05:33,22
1,2021-09-22,40-44,2021-09-19 19:05:33,13
1,2021-09-22,45-49,2021-09-19 19:05:33,16
1,2021-09-22,50-54,2021-09-19 19:05:33,13
1,2021-09-22,55-59,2021-09-19 19:05:33,12
1,2021-09-22,60-64,2021-09-19 19:05:33,10
1,2021-09-22,65-69,2021-09-19 19:05:33,4
1,2021-09-22,70-74,2021-09-19 19:05:33,10
1,2021-09-22,75-79,2021-09-19 19:05:33,5
1,2021-09-22,80-84,2021-09-19 19:05:33,2
1,2021-09-22,85-n,2021-09-19 19:05:33,1
1,2021-09-23,00-17,2021-09-19 19:05:33,25
1,2021-09-23,18-19,2021-09-19 19:05:33,15
1,2021-09-23,20-24,2021-09-19 19:05:33,21
1,2021-09-23,25-29,2021-09-19 19:05:33,17
1,2021-09-23,30-34,2021-09-19 19:05:33,14
1,2021-09-23,35-39,2021-09-19 19:05:33,23
1,2021-09-23,40-44,2021-09-19 19:05:33,12
1,2021-09-23,45-49,2021-09-19 19:05:33,11
1,2021-09-23,50-54,2021-09-19 19:05:33,4
1,2021-09-23,55-59,2021-09-19 19:05:33,11
1,2021-09-23,60-64,2021-09-19 19:05:33,5
1,2021-09-23,65-69,2021-09-19 19:05:33,5
1,2021-09-23,70-74,2021-09-19 19:05:33,7
1,2021-09-23,75-79,2021-09-19 19:05:33,4
1,2021-09-23,85-n,2021-09-19 19:05:33,2
1,2021-09-24,00-17,2021-09-19 19:05:33,49
1,2021-09-24,18-19,2021-09-19 19:05:33,22
1,2021-09-24,20-24,2021-09-19 19:05:33,116
1,2021-09-24,25-29,2021-09-19 19:05:33,89
1,2021-09-24,30-34,2021-09-19 19:05:33,56
1,2021-09-24,35-39,2021-09-19 19:05:33,62
1,2021-09-24,40-44,2021-09-19 19:05:33,57
1,2021-09-24,45-49,2021-09-19 19:05:33,48
1,2021-09-24,50-54,2021-09-19 19:05:33,28
1,2021-09-24,55-59,2021-09-19 19:05:33,24
1,2021-09-24,60-64,2021-09-19 19:05:33,14
1,2021-09-24,65-69,2021-09-19 19:05:33,20
1,2021-09-24,70-74,2021-09-19 19:05:33,6
1,2021-09-24,75-79,2021-09-19 19:05:33,4
1,2021-09-24,80-84,2021-09-19 19:05:33,2
2,2021-09-19,00-17,2021-09-19 19:05:33,235
2,2021-09-19,18-19,2021-09-19 19:05:33,18
2,2021-09-19,20-24,2021-09-19 19:05:33,32
2,2021-09-19,25-29,2021-09-19 19:05:33,27
2,2021-09-19,30-34,2021-09-19 19:05:33,40
2,2021-09-19,35-39,2021-09-19 19:05:33,18
2,2021-09-19,40-44,2021-09-19 19:05:33,22
2,2021-09-19,45-49,2021-09-19 19:05:33,27
2,2021-09-19,50-54,2021-09-19 19:05:33,20
2,2021-09-19,55-59,2021-09-19 19:05:33,13
2,2021-09-19,60-64,2021-09-19 19:05:33,13
2,2021-09-19,65-69,2021-09-19 19:05:33,5
2,2021-09-19,70-74,2021-09-19 19:05:33,4
2,2021-09-19,75-79,2021-09-19 19:05:33,6
2,2021-09-19,80-84,2021-09-19 19:05:33,3
2,2021-09-19,85-n,2021-09-19 19:05:33,3
2,2021-09-20,00-17,2021-09-19 19:05:33,164
2,2021-09-20,18-19,2021-09-19 19:05:33,117
2,2021-09-20,20-24,2021-09-19 19:05:33,251
2,2021-09-20,25-29,2021-09-19 19:05:33,243
2,2021-09-20,30-34,2021-09-19 19:05:33,262
2,2021-09-20,35-39,2021-09-19 19:05:33,220
2,2021-09-20,40-44,2021-09-19 19:05:33,201
2,2021-09-20,45-49,2021-09-19 19:05:33,193
2,2021-09-20,50-54,2021-09-19 19:05:33,168
2,2021-09-20,55-59,2021-09-19 19:05:33,192
2,2021-09-20,60-64,2021-09-19 19:05:33,128
2,2021-09-20,65-69,2021-09-19 19:05:33,101
2,2021-09-20,70-74,2021-09-19 19:05:33,54
2,2021-09-20,75-79,2021-09-19 19:05:33,42
2,2021-09-20,80-84,2021-09-19 19:05:33,26
2,2021-09-20,85-n,2021-09-19 19:05:33,9
2,2021-09-21,00-17,2021-09-19 19:05:33,532
2,2021-09-21,18-19,2021-09-19 19:05:33,95
2,2021-09-21,20-24,2021-09-19 19:05:33,224
2,2021-09-21,25-29,2021-09-19 19:05:33,174
2,2021-09-21,30-34,2021-09-19 19:05:33,216
2,2021-09-21,35-39,2021-09-19 19:05:33,179
2,2021-09-21,40-44,2021-09-19 19:05:33,185
2,2021-09-21,45-49,2021-09-19 19:05:33,147
2,2021-09-21,50-54,2021-09-19 19:05:33,114
2,2021-09-21,55-59,2021-09-19 19:05:33,104
2,2021-09-21,60-64,2021-09-19 19:05:33,78
2,2021-09-21,65-69,2021-09-19 19:05:33,71
2,2021-09-21,70-74,2021-09-19 19:05:33,60
2,2021-09-21,75-79,2021-09-19 19:05:33,32
2,2021-09-21,80-84,2021-09-19 19:05:33,12
2,2021-09-21,85-n,2021-09-19 19:05:33,22
2,2021-09-22,00-17,2021-09-19 19:05:33,589
2,2021-09-22,18-19,2021-09-19 19:05:33,132
2,2021-09-22,20-24,2021-09-19 19:05:33,256
2,2021-09-22,25-29,2021-09-19 19:05:33,224
2,2021-09-22,30-34,2021-09-19 19:05:33,218
2,2021-09-22,35-39,2021-09-19 19:05:33,210
2,2021-09-22,40-44,2021-09-19 19:05:33,185
2,2021-09-22,45-49,2021-09-19 19:05:33,184
2,2021-09-22,50-54,2021-09-19 19:05:33,160
2,2021-09-22,55-59,2021-09-19 19:05:33,159
2,2021-09-22,60-64,2021-09-19 19:05:33,124
2,2021-09-22,65-69,2021-09-19 19:05:33,103
2,2021-09-22,70-74,2021-09-19 19:05:33,82
2,2021-09-22,75-79,2021-09-19 19:05:33,52
2,2021-09-22,80-84,2021-09-19 19:05:33,40
2,2021-09-22,85-n,2021-09-19 19:05:33,20
2,2021-09-23,00-17,2021-09-19 19:05:33,633
2,2021-09-23,18-19,2021-09-19 19:05:33,151
2,2021-09-23,20-24,2021-09-19 19:05:33,272
2,2021-09-23,25-29,2021-09-19 19:05:33,275
2,2021-09-23,30-34,2021-09-19 19:05:33,337
2,2021-09-23,35-39,2021-09-19 19:05:33,325
2,2021-09-23,40-44,2021-09-19 19:05:33,298
2,2021-09-23,45-49,2021-09-19 19:05:33,263
2,2021-09-23,50-54,2021-09-19 19:05:33,177
2,2021-09-23,55-59,2021-09-19 19:05:33,185
2,2021-09-23,60-64,2021-09-19 19:05:33,151
2,2021-09-23,65-69,2021-09-19 19:05:33,115
2,2021-09-23,70-74,2021-09-19 19:05:33,75
2,2021-09-23,75-79,2021-09-19 19:05:33,52
2,2021-09-23,80-84,2021-09-19 19:05:33,30
2,2021-09-23,85-n,2021-09-19 19:05:33,27
2,2021-09-24,00-17,2021-09-19 19:05:33,483
2,2021-09-24,18-19,2021-09-19 19:05:33,184
2,2021-09-24,20-24,2021-09-19 19:05:33,441
2,2021-09-24,25-29,2021-09-19 19:05:33,357
2,2021-09-24,30-34,2021-09-19 19:05:33,427
2,2021-09-24,35-39,2021-09-19 19:05:33,384
2,2021-09-24,40-44,2021-09-19 19:05:33,352
2,2021-09-24,45-49,2021-09-19 19:05:33,296
2,2021-09-24,50-54,2021-09-19 19:05:33,264
2,2021-09-24,55-59,2021-09-19 19:05:33,245
2,2021-09-24,60-64,2021-09-19 19:05:33,191
2,2021-09-24,65-69,2021-09-19 19:05:33,162
2,2021-09-24,70-74,2021-09-19 19:05:33,87
2,2021-09-24,75-79,2021-09-19 19:05:33,85
2,2021-09-24,80-84,2021-09-19 19:05:33,32
2,2021-09-24,85-n,2021-09-19 19:05:33,31
1,2021-09-20,00-17,2021-09-20 19:05:35,27
1,2021-09-20,18-19,2021-09-20 19:05:35,17
1,2021-09-20,20-24,2021-09-20 19:05:35,32
1,2021-09-20,25-29,2021-09-20 19:05:35,43
1,2021-09-20,30-34,2021-09-20 19:05:35,56
1,2021-09-20,35-39,2021-09-20 19:05:35,54
1,2021-09-20,40-44,2021-09-20 19:05:35,31
1,2021-09-20,45-49,2021-09-20 19:05:35,36
1,2021-09-20,50-54,2021-09-20 19:05:35,14
1,2021-09-20,55-59,2021-09-20 19:05:35,19
1,2021-09-20,60-64,2021-09-20 19:05:35,22
1,2021-09-20,65-69,2021-09-20 19:05:35,10
1,2021-09-20,70-74,2021-09-20 19:05:35,9
1,2021-09-20,75-79,2021-09-20 19:05:35,5
1,2021-09-20,80-84,2021-09-20 19:05:35,3
1,2021-09-20,85-n,2021-09-20 19:05:35,3
1,2021-09-21,00-17,2021-09-20 19:05:35,212
1,2021-09-21,18-19,2021-09-20 19:05:35,48
1,2021-09-21,20-24,2021-09-20 19:05:35,130
1,2021-09-21,25-29,2021-09-20 19:05:35,140
1,2021-09-21,30-34,2021-09-20 19:05:35,146
1,2021-09-21,35-39,2021-09-20 19:05:35,129
1,2021-09-21,40-44,2021-09-20 19:05:35,91
1,2021-09-21,45-49,2021-09-20 19:05:35,69
1,2021-09-21,50-54,2021-09-20 19:05:35,38
1,2021-09-21,55-59,2021-09-20 19:05:35,36
1,2021-09-21,60-64,2021-09-20 19:05:35,35
1,2021-09-21,65-69,2021-09-20 19:05:35,24
1,2021-09-21,70-74,2021-09-20 19:05:35,14
1,2021-09-21,75-79,2021-09-20 19:05:35,4
1,2021-09-21,80-84,2021-09-20 19:05:35,11
1,2021-09-21,85-n,2021-09-20 19:05:35,4
1,2021-09-22,00-17,2021-09-20 19:05:35,242
1,2021-09-22,18-19,2021-09-20 19:05:35,19
1,2021-09-22,20-24,2021-09-20 19:05:35,71
1,2021-09-22,25-29,2021-09-20 19:05:35,54
1,2021-09-22,30-34,2021-09-20 19:05:35,58
1,2021-09-22,35-39,2021-09-20 19:05:35,40
1,2021-09-22,40-44,2021-09-20 19:05:35,29
1,2021-09-22,45-49,2021-09-20 19:05:35,24
1,2021-09-22,50-54,2021-09-20 19:05:35,18
1,2021-09-22,55-59,2021-09-20 19:05:35,24
1,2021-09-22,60-64,2021-09-20 19:05:35,11
1,2021-09-22,65-69,2021-09-20 19:05:35,6
1,2021-09-22,70-74,2021-09-20 19:05:35,12
1,2021-09-22,75-79,2021-09-20 19:05:35,9
1,2021-09-22,80-84,2021-09-20 19:05:35,3
1,2021-09-22,85-n,2021-09-20 19:05:35,2
1,2021-09-23,00-17,2021-09-20 19:05:35,30
1,2021-09-23,18-19,2021-09-20 19:05:35,20
1,2021-09-23,20-24,2021-09-20 19:05:35,26
1,2021-09-23,25-29,2021-09-20 19:05:35,27
1,2021-09-23,30-34,2021-09-20 19:05:35,27
1,2021-09-23,35-39,2021-09-20 19:05:35,28
1,2021-09-23,40-44,2021-09-20 19:05:35,18
1,2021-09-23,45-49,2021-09-20 19:05:35,14
1,2021-09-23,50-54,2021-09-20 19:05:35,6
1,2021-09-23,55-59,2021-09-20 19:05:35,15
1,2021-09-23,60-64,2021-09-20 19:05:35,7
1,2021-09-23,65-69,2021-09-20 19:05:35,6
1,2021-09-23,70-74,2021-09-20 19:05:35,9
1,2021-09-23,75-79,2021-09-20 19:05:35,6
1,2021-09-23,85-n,2021-09-20 19:05:35,2
1,2021-09-24,00-17,2021-09-20 19:05:35,67
1,2021-09-24,18-19,2021-09-20 19:05:35,32
1,2021-09-24,20-24,2021-09-20 19:05:35,145
1,2021-09-24,25-29,2021-09-20 19:05:35,110
1,2021-09-24,30-34,2021-09-20 19:05:35,78
1,2021-09-24,35-39,2021-09-20 19:05:35,76
1,2021-09-24,40-44,2021-09-20 19:05:35,69
1,2021-09-24,45-49,2021-09-20 19:05:35,57
1,2021-09-24,50-54,2021-09-20 19:05:35,39
1,2021-09-24,55-59,2021-09-20 19:05:35,31
1,2021-09-24,60-64,2021-09-20 19:05:35,18
1,2021-09-24,65-69,2021-09-20 19:05:35,26
1,2021-09-24,70-74,2021-09-20 19:05:35,8
1,2021-09-24,75-79,2021-09-20 19:05:35,5
1,2021-09-24,80-84,2021-09-20 19:05:35,2
1,2021-09-24,85-n,2021-09-20 19:05:35,1
2,2021-09-20,00-17,2021-09-20 19:05:35,68
2,2021-09-20,18-19,2021-09-20 19:05:35,55
2,2021-09-20,20-24,2021-09-20 19:05:35,105
2,2021-09-20,25-29,2021-09-20 19:05:35,110
2,2021-09-20,30-34,2021-09-20 19:05:35,114
2,2021-09-20,35-39,2021-09-20 19:05:35,104
2,2021-09-20,40-44,2021-09-20 19:05:35,104
2,2021-09-20,45-49,2021-09-20 19:05:35,95
2,2021-09-20,50-54,2021-09-20 19:05:35,82
2,2021-09-20,55-59,2021-09-20 19:05:35,124
2,2021-09-20,60-64,2021-09-20 19:05:35,73
2,2021-09-20,65-69,2021-09-20 19:05:35,55
2,2021-09-20,70-74,2021-09-20 19:05:35,34
2,2021-09-20,75-79,2021-09-20 19:05:35,16
2,2021-09-20,80-84,2021-09-20 19:05:35,11
2,2021-09-20,85-n,2021-09-20 19:05:35,3
2,2021-09-21,00-17,2021-09-20 19:05:35,537
2,2021-09-21,18-19,2021-09-20 19:05:35,89
2,2021-09-21,20-24,2021-09-20 19:05:35,222
2,2021-09-21,25-29,2021-09-20 19:05:35,165
2,2021-09-21,30-34,2021-09-20 19:05:35,209
2,2021-09-21,35-39,2021-09-20 19:05:35,172
2,2021-09-21,40-44,2021-09-20 19:05:35,178
2,2021-09-21,45-49,2021-09-20 19:05:35,142
2,2021-09-21,50-54,2021-09-20 19:05:35,112
2,2021-09-21,55-59,2021-09-20 19:05:35,102
2,2021-09-21,60-64,2021-09-20 19:05:35,77
2,2021-09-21,65-69,2021-09-20 19:05:35,68
2,2021-09-21,70-74,2021-09-20 19:05:35,59
2,2021-09-21,75-79,2021-09-20 19:05:35,31
2,2021-09-21,80-84,2021-09-20 19:05:35,12
2,2021-09-21,85-n,2021-09-20 19:05:35,22
2,2021-09-22,00-17,2021-09-20 19:05:35,579
2,2021-09-22,18-19,2021-09-20 19:05:35,129
2,2021-09-22,20-24,2021-09-20 19:05:35,250
2,2021-09-22,25-29,2021-09-20 19:05:35,220
2,2021-09-22,30-34,2021-09-20 19:05:35,211
2,2021-09-22,35-39,2021-09-20 19:05:35,206
2,2021-09-22,40-44,2021-09-20 19:05:35,182
2,2021-09-22,45-49,2021-09-20 19:05:35,182
2,2021-09-22,50-54,2021-09-20 19:05:35,158
2,2021-09-22,55-59,2021-09-20 19:05:35,159
2,2021-09-22,60-64,2021-09-20 19:05:35,123
2,2021-09-22,65-69,2021-09-20 19:05:35,103
2,2021-09-22,70-74,2021-09-20 19:05:35,81
2,2021-09-22,75-79,2021-09-20 19:05:35,52
2,2021-09-22,80-84,2021-09-20 19:05:35,40
2,2021-09-22,85-n,2021-09-20 19:05:35,20
2,2021-09-23,00-17,2021-09-20 19:05:35,620
2,2021-09-23,18-19,2021-09-20 19:05:35,145
2,2021-09-23,20-24,2021-09-20 19:05:35,273
2,2021-09-23,25-29,2021-09-20 19:05:35,277
2,2021-09-23,30-34,2021-09-20 19:05:35,328
2,2021-09-23,35-39,2021-09-20 19:05:35,328
2,2021-09-23,40-44,2021-09-20 19:05:35,295
2,2021-09-23,45-49,2021-09-20 19:05:35,258
2,2021-09-23,50-54,2021-09-20 19:05:35,173
2,2021-09-23,55-59,2021-09-20 19:05:35,189
2,2021-09-23,60-64,2021-09-20 19:05:35,156
2,2021-09-23,65-69,2021-09-20 19:05:35,114
2,2021-09-23,70-74,2021-09-20 19:05:35,73
2,2021-09-23,75-79,2021-09-20 19:05:35,53
2,2021-09-23,80-84,2021-09-20 19:05:35,30
2,2021-09-23,85-n,2021-09-20 19:05:35,28
2,2021-09-24,00-17,2021-09-20 19:05:35,489
2,2021-09-24,18-19,2021-09-20 19:05:35,199
2,2021-09-24,20-24,2021-09-20 19:05:35,449
2,2021-09-24,25-29,2021-09-20 19:05:35,365
2,2021-09-24,30-34,2021-09-20 19:05:35,437
2,2021-09-24,35-39,2021-09-20 19:05:35,398
2,2021-09-24,40-44,2021-09-20 19:05:35,358
2,2021-09-24,45-49,2021-09-20 19:05:35,298
2,2021-09-24,50-54,2021-09-20 19:05:35,270
2,2021-09-24,55-59,2021-09-20 19:05:35,254
2,2021-09-24,60-64,2021-09-20 19:05:35,190
2,2021-09-24,65-69,2021-09-20 19:05:35,165
2,2021-09-24,70-74,2021-09-20 19:05:35,84
2,2021-09-24,75-79,2021-09-20 19:05:35,83
2,2021-09-24,80-84,2021-09-20 19:05:35,33
2,2021-09-24,85-n,2021-09-20 19:05:35,27
1,2021-09-21,00-17,2021-09-21 19:05:33,121
1,2021-09-21,18-19,2021-09-21 19:05:33,20
1,2021-09-21,20-24,2021-09-21 19:05:33,46
1,2021-09-21,25-29,2021-09-21 19:05:33,37
1,2021-09-21,30-34,2021-09-21 19:05:33,38
1,2021-09-21,35-39,2021-09-21 19:05:33,37
1,2021-09-21,40-44,2021-09-21 19:05:33,22
1,2021-09-21,45-49,2021-09-21 19:05:33,19
1,2021-09-21,50-54,2021-09-21 19:05:33,17
1,2021-09-21,55-59,2021-09-21 19:05:33,14
1,2021-09-21,60-64,2021-09-21 19:05:33,7
1,2021-09-21,65-69,2021-09-21 19:05:33,10
1,2021-09-21,70-74,2021-09-21 19:05:33,4
1,2021-09-21,80-84,2021-09-21 19:05:33,1
1,2021-09-21,85-n,2021-09-21 19:05:33,1
1,2021-09-22,00-17,2021-09-21 19:05:33,263
1,2021-09-22,18-19,2021-09-21 19:05:33,44
1,2021-09-22,20-24,2021-09-21 19:05:33,132
1,2021-09-22,25-29,2021-09-21 19:05:33,102
1,2021-09-22,30-34,2021-09-21 19:05:33,121
1,2021-09-22,35-39,2021-09-21 19:05:33,71
1,2021-09-22,40-44,2021-09-21 19:05:33,53
1,2021-09-22,45-49,2021-09-21 19:05:33,48
