Dávka,Veková skupina,Čas publikovania,Vážený počet registrácii
1,18-19,2021-06-03 22:57:45,9935.666666666762
1,20-24,2021-06-03 22:57:45,21664.58333333339
1,25-29,2021-06-03 22:57:45,12394.000000000056
1,30-34,2021-06-03 22:57:45,7868.000000000044
1,35-39,2021-06-03 22:57:45,4550.999999999975
1,40-44,2021-06-03 22:57:45,2832.8333333333308
1,45-49,2021-06-03 22:57:45,1742.4999999999977
1,50-54,2021-06-03 22:57:45,1440.9999999999993
1,55-59,2021-06-03 22:57:45,1522.0000000000032
1,60-64,2021-06-03 22:57:45,585.750000000001
1,65-69,2021-06-03 22:57:45,163.75000000000003
1,70-74,2021-06-03 22:57:45,96.99999999999996
1,75-79,2021-06-03 22:57:45,36.99999999999999
1,80-84,2021-06-03 22:57:45,20.0
1,85-n,2021-06-03 22:57:45,7.0
2,00-17,2021-06-03 22:57:45,5904.999999999994
2,18-19,2021-06-03 22:57:45,8974.113095238019
2,20-24,2021-06-03 22:57:45,25908.691666666404
2,25-29,2021-06-03 22:57:45,36211.433974359614
2,30-34,2021-06-03 22:57:45,60955.359307359235
2,35-39,2021-06-03 22:57:45,74772.17478632399
2,40-44,2021-06-03 22:57:45,90347.20816662311
2,45-49,2021-06-03 22:57:45,87102.86070030765
2,50-54,2021-06-03 22:57:45,70848.90800865735
2,55-59,2021-06-03 22:57:45,69442.48690476095
2,60-64,2021-06-03 22:57:45,23523.288419913344
2,65-69,2021-06-03 22:57:45,13392.737878787937
2,70-74,2021-06-03 22:57:45,7017.395238095223
2,75-79,2021-06-03 22:57:45,3587.9999999999964
2,80-84,2021-06-03 22:57:45,2004.7999999999975
2,85-n,2021-06-03 22:57:45,1097.9999999999998
1,00-17,2021-06-04 19:05:03,11357.000000000055
1,18-19,2021-06-04 19:05:03,9953.666666666732
1,20-24,2021-06-04 19:05:03,21330.583333333634
1,25-29,2021-06-04 19:05:03,10971.000000000015
1,30-34,2021-06-04 19:05:03,7699.000000000017
1,35-39,2021-06-04 19:05:03,4758.999999999981
1,40-44,2021-06-04 19:05:03,2912.833333333327
1,45-49,2021-06-04 19:05:03,1838.9999999999968
1,50-54,2021-06-04 19:05:03,1598.0000000000011
1,55-59,2021-06-04 19:05:03,1743.0000000000007
1,60-64,2021-06-04 19:05:03,681.7500000000017
1,65-69,2021-06-04 19:05:03,214.75000000000003
1,70-74,2021-06-04 19:05:03,104.99999999999999
1,75-79,2021-06-04 19:05:03,32.0
1,80-84,2021-06-04 19:05:03,20.0
1,85-n,2021-06-04 19:05:03,6.0
2,00-17,2021-06-04 19:05:03,6053.999999999994
2,18-19,2021-06-04 19:05:03,9295.113095238166
2,20-24,2021-06-04 19:05:03,27018.024999999547
2,25-29,2021-06-04 19:05:03,38675.76730769285
2,30-34,2021-06-04 19:05:03,62236.69264069152
2,35-39,2021-06-04 19:05:03,76137.17478632418
2,40-44,2021-06-04 19:05:03,91219.04149995603
2,45-49,2021-06-04 19:05:03,87457.36070030817
2,50-54,2021-06-04 19:05:03,70850.40800865789
2,55-59,2021-06-04 19:05:03,69329.4869047608
2,60-64,2021-06-04 19:05:03,23694.788419913362
2,65-69,2021-06-04 19:05:03,13535.404545454598
2,70-74,2021-06-04 19:05:03,7066.395238095222
2,75-79,2021-06-04 19:05:03,3632.999999999999
2,80-84,2021-06-04 19:05:03,2039.7999999999972
2,85-n,2021-06-04 19:05:03,1116.0
1,00-17,2021-06-05 19:05:03,11405.000000000024
1,18-19,2021-06-05 19:05:03,10040.666666666684
1,20-24,2021-06-05 19:05:03,20757.58333333362
1,25-29,2021-06-05 19:05:03,10230.666666666702
1,30-34,2021-06-05 19:05:03,7568.000000000016
1,35-39,2021-06-05 19:05:03,4749.999999999994
1,40-44,2021-06-05 19:05:03,2704.833333333338
1,45-49,2021-06-05 19:05:03,1636.999999999996
1,50-54,2021-06-05 19:05:03,1245.999999999998
1,55-59,2021-06-05 19:05:03,1226.9999999999982
1,60-64,2021-06-05 19:05:03,583.7499999999999
1,65-69,2021-06-05 19:05:03,250.75000000000006
1,70-74,2021-06-05 19:05:03,98.99999999999997
1,75-79,2021-06-05 19:05:03,20.999999999999986
1,80-84,2021-06-05 19:05:03,21.0
1,85-n,2021-06-05 19:05:03,6.0
2,00-17,2021-06-05 19:05:03,6825.999999999996
2,18-19,2021-06-05 19:05:03,9706.113095238157
2,20-24,2021-06-05 19:05:03,27564.025000000005
2,25-29,2021-06-05 19:05:03,39959.76730769316
2,30-34,2021-06-05 19:05:03,63249.692640690984
2,35-39,2021-06-05 19:05:03,77030.17478632405
2,40-44,2021-06-05 19:05:03,91619.43038884613
2,45-49,2021-06-05 19:05:03,87749.19403364147
2,50-54,2021-06-05 19:05:03,71093.60800865765
2,55-59,2021-06-05 19:05:03,69577.95357142754
2,60-64,2021-06-05 19:05:03,23933.33387445885
2,65-69,2021-06-05 19:05:03,13722.154545454592
2,70-74,2021-06-05 19:05:03,7183.395238095218
2,75-79,2021-06-05 19:05:03,3680.9999999999977
2,80-84,2021-06-05 19:05:03,2064.7999999999984
2,85-n,2021-06-05 19:05:03,1136.9999999999995
1,00-17,2021-06-06 19:05:03,11533.00000000004
1,18-19,2021-06-06 19:05:03,10138.666666666688
1,20-24,2021-06-06 19:05:03,21136.583333333518
1,25-29,2021-06-06 19:05:03,10797.666666666688
1,30-34,2021-06-06 19:05:03,8152.00000000001
1,35-39,2021-06-06 19:05:03,5300.000000000002
1,40-44,2021-06-06 19:05:03,3238.8333333333344
1,45-49,2021-06-06 19:05:03,2084.9999999999936
1,50-54,2021-06-06 19:05:03,1607.9999999999977
1,55-59,2021-06-06 19:05:03,1555.9999999999964
1,60-64,2021-06-06 19:05:03,807.7500000000013
1,65-69,2021-06-06 19:05:03,384.74999999999994
1,70-74,2021-06-06 19:05:03,152.0
1,75-79,2021-06-06 19:05:03,61.999999999999986
1,80-84,2021-06-06 19:05:03,61.0
1,85-n,2021-06-06 19:05:03,16.0
2,00-17,2021-06-06 19:05:03,7108.000000000004
2,18-19,2021-06-06 19:05:03,10012.113095238066
2,20-24,2021-06-06 19:05:03,28703.02499999999
2,25-29,2021-06-06 19:05:03,42549.76730769362
2,30-34,2021-06-06 19:05:03,64775.69264069114
2,35-39,2021-06-06 19:05:03,78121.17478632522
2,40-44,2021-06-06 19:05:03,92531.43038884515
2,45-49,2021-06-06 19:05:03,88372.5273669749
2,50-54,2021-06-06 19:05:03,71562.77467532421
2,55-59,2021-06-06 19:05:03,69844.95357142745
2,60-64,2021-06-06 19:05:03,24357.33387445881
2,65-69,2021-06-06 19:05:03,14016.154545454605
2,70-74,2021-06-06 19:05:03,7328.39523809522
2,75-79,2021-06-06 19:05:03,3779.000000000002
2,80-84,2021-06-06 19:05:03,2115.799999999998
2,85-n,2021-06-06 19:05:03,1164.9999999999998
1,00-17,2021-06-07 19:05:02,14223.000000000126
1,18-19,2021-06-07 19:05:02,10222.666666666815
1,20-24,2021-06-07 19:05:02,21589.583333333612
1,25-29,2021-06-07 19:05:02,11609.666666666728
1,30-34,2021-06-07 19:05:02,9026.000000000004
1,35-39,2021-06-07 19:05:02,6012.99999999999
1,40-44,2021-06-07 19:05:02,3786.8333333333294
1,45-49,2021-06-07 19:05:02,2487.9999999999995
1,50-54,2021-06-07 19:05:02,1896.9999999999993
1,55-59,2021-06-07 19:05:02,1829.9999999999934
1,60-64,2021-06-07 19:05:02,1037.7500000000018
1,65-69,2021-06-07 19:05:02,482.7499999999997
1,70-74,2021-06-07 19:05:02,194.00000000000006
1,75-79,2021-06-07 19:05:02,75.99999999999999
1,80-84,2021-06-07 19:05:02,49.0
1,85-n,2021-06-07 19:05:02,12.0
2,00-17,2021-06-07 19:05:02,7528.999999999973
2,18-19,2021-06-07 19:05:02,10621.113095237952
2,20-24,2021-06-07 19:05:02,30268.025000000616
2,25-29,2021-06-07 19:05:02,43904.76730769332
2,30-34,2021-06-07 19:05:02,65752.19264069283
2,35-39,2021-06-07 19:05:02,79218.17478632597
2,40-44,2021-06-07 19:05:02,93396.69705551205
2,45-49,2021-06-07 19:05:02,89111.68927173699
2,50-54,2021-06-07 19:05:02,72116.52467532412
2,55-59,2021-06-07 19:05:02,70509.95357142726
2,60-64,2021-06-07 19:05:02,24988.08387445885
2,65-69,2021-06-07 19:05:02,14451.154545454605
2,70-74,2021-06-07 19:05:02,7628.395238095213
2,75-79,2021-06-07 19:05:02,3923.0000000000023
2,80-84,2021-06-07 19:05:02,2185.7999999999997
2,85-n,2021-06-07 19:05:02,1210.9999999999995
1,00-17,2021-06-08 19:05:02,18391.999999999945
1,18-19,2021-06-08 19:05:02,9962.66666666686
1,20-24,2021-06-08 19:05:02,21330.58333333342
1,25-29,2021-06-08 19:05:02,11926.666666666708
1,30-34,2021-06-08 19:05:02,9483.000000000025
1,35-39,2021-06-08 19:05:02,6423.999999999969
1,40-44,2021-06-08 19:05:02,4116.833333333339
1,45-49,2021-06-08 19:05:02,2580.9999999999936
1,50-54,2021-06-08 19:05:02,1923.9999999999977
1,55-59,2021-06-08 19:05:02,1867.999999999995
1,60-64,2021-06-08 19:05:02,1178.7500000000016
1,65-69,2021-06-08 19:05:02,557.7500000000002
1,70-74,2021-06-08 19:05:02,209.00000000000006
1,75-79,2021-06-08 19:05:02,81.99999999999999
1,80-84,2021-06-08 19:05:02,55.0
1,85-n,2021-06-08 19:05:02,17.0
2,00-17,2021-06-08 19:05:02,8404.99999999992
2,18-19,2021-06-08 19:05:02,11421.11309523788
2,20-24,2021-06-08 19:05:02,30858.958333333423
2,25-29,2021-06-08 19:05:02,44893.60064102618
2,30-34,2021-06-08 19:05:02,65544.22597402518
2,35-39,2021-06-08 19:05:02,79395.79978632553
2,40-44,2021-06-08 19:05:02,91726.89705551161
2,45-49,2021-06-08 19:05:02,88287.13927173731
2,50-54,2021-06-08 19:05:02,70362.50007214936
2,55-59,2021-06-08 19:05:02,61366.6797619034
2,60-64,2021-06-08 19:05:02,24289.917207792165
2,65-69,2021-06-08 19:05:02,13842.154545454616
2,70-74,2021-06-08 19:05:02,7691.395238095221
2,75-79,2021-06-08 19:05:02,3975.9999999999977
2,80-84,2021-06-08 19:05:02,2206.8000000000006
2,85-n,2021-06-08 19:05:02,1237.9999999999993
1,00-17,2021-06-09 19:05:03,19384.999999999935
1,18-19,2021-06-09 19:05:03,8653.666666666777
1,20-24,2021-06-09 19:05:03,15977.583333333438
1,25-29,2021-06-09 19:05:03,8825.666666666682
1,30-34,2021-06-09 19:05:03,6171.000000000015
1,35-39,2021-06-09 19:05:03,4399.000000000004
1,40-44,2021-06-09 19:05:03,2643.8333333333376
1,45-49,2021-06-09 19:05:03,1560.9999999999984
1,50-54,2021-06-09 19:05:03,1211.000000000004
1,55-59,2021-06-09 19:05:03,1285.9999999999986
1,60-64,2021-06-09 19:05:03,791.7500000000006
1,65-69,2021-06-09 19:05:03,482.74999999999864
1,70-74,2021-06-09 19:05:03,209.99999999999991
1,75-79,2021-06-09 19:05:03,60.00000000000004
1,80-84,2021-06-09 19:05:03,29.999999999999996
1,85-n,2021-06-09 19:05:03,14.0
2,00-17,2021-06-09 19:05:03,8318.999999999982
2,18-19,2021-06-09 19:05:03,10540.113095237832
2,20-24,2021-06-09 19:05:03,28906.95833333324
2,25-29,2021-06-09 19:05:03,41553.6006410253
2,30-34,2021-06-09 19:05:03,59913.2259740248
2,35-39,2021-06-09 19:05:03,62724.799786326
2,40-44,2021-06-09 19:05:03,65677.27324598702
2,45-49,2021-06-09 19:05:03,69357.0392717365
2,50-54,2021-06-09 19:05:03,55720.70007214973
2,55-59,2021-06-09 19:05:03,45997.622619046655
2,60-64,2021-06-09 19:05:03,12626.283874458919
2,65-69,2021-06-09 19:05:03,8599.083333333347
2,70-74,2021-06-09 19:05:03,4535.095238095239
2,75-79,2021-06-09 19:05:03,2358.499999999999
2,80-84,2021-06-09 19:05:03,1327.8
2,85-n,2021-06-09 19:05:03,764.9999999999999
1,00-17,2021-06-10 19:05:02,20530.99999999985
1,18-19,2021-06-10 19:05:02,8601.666666666768
1,20-24,2021-06-10 19:05:02,15489.583333333476
1,25-29,2021-06-10 19:05:02,9073.666666666684
1,30-34,2021-06-10 19:05:02,6168.000000000021
1,35-39,2021-06-10 19:05:02,4455.999999999999
1,40-44,2021-06-10 19:05:02,2851.8333333333353
1,45-49,2021-06-10 19:05:02,1719.999999999999
1,50-54,2021-06-10 19:05:02,1301.000000000001
1,55-59,2021-06-10 19:05:02,1438.0000000000011
1,60-64,2021-06-10 19:05:02,1030.7500000000014
1,65-69,2021-06-10 19:05:02,775.7500000000011
1,70-74,2021-06-10 19:05:02,326.99999999999983
1,75-79,2021-06-10 19:05:02,105.00000000000004
1,80-84,2021-06-10 19:05:02,47.00000000000003
1,85-n,2021-06-10 19:05:02,17.999999999999993
2,00-17,2021-06-10 19:05:02,8594.00000000001
2,18-19,2021-06-10 19:05:02,10640.113095237879
2,20-24,2021-06-10 19:05:02,29559.958333333165
2,25-29,2021-06-10 19:05:02,42463.60064102512
2,30-34,2021-06-10 19:05:02,60509.225974025154
2,35-39,2021-06-10 19:05:02,63102.799786324904
2,40-44,2021-06-10 19:05:02,65878.57324598686
2,45-49,2021-06-10 19:05:02,69195.90593840323
2,50-54,2021-06-10 19:05:02,55794.20007214984
2,55-59,2021-06-10 19:05:02,45404.722619047156
2,60-64,2021-06-10 19:05:02,12569.683874458933
2,65-69,2021-06-10 19:05:02,8776.083333333352
2,70-74,2021-06-10 19:05:02,4700.095238095236
2,75-79,2021-06-10 19:05:02,2451.5
2,80-84,2021-06-10 19:05:02,1389.8000000000009
2,85-n,2021-06-10 19:05:02,804.0000000000002
1,00-17,2021-06-11 19:05:02,21065.99999999987
1,18-19,2021-06-11 19:05:02,8473.666666666752
1,20-24,2021-06-11 19:05:02,12275.583333333381
1,25-29,2021-06-11 19:05:02,8620.66666666668
1,30-34,2021-06-11 19:05:02,5663.000000000013
1,35-39,2021-06-11 19:05:02,4164.000000000006
1,40-44,2021-06-11 19:05:02,2684.833333333336
1,45-49,2021-06-11 19:05:02,1466.0
1,50-54,2021-06-11 19:05:02,1137.0000000000016
1,55-59,2021-06-11 19:05:02,1278.0000000000014
1,60-64,2021-06-11 19:05:02,780.7500000000019
1,65-69,2021-06-11 19:05:02,554.7500000000007
1,70-74,2021-06-11 19:05:02,206.00000000000017
1,75-79,2021-06-11 19:05:02,52.000000000000156
1,80-84,2021-06-11 19:05:02,28.999999999999986
1,85-n,2021-06-11 19:05:02,12.000000000000009
2,00-17,2021-06-11 19:05:02,8777.00000000007
2,18-19,2021-06-11 19:05:02,10975.113095237828
2,20-24,2021-06-11 19:05:02,31420.95833333367
2,25-29,2021-06-11 19:05:02,44974.60064102502
2,30-34,2021-06-11 19:05:02,61946.225974024266
2,35-39,2021-06-11 19:05:02,63845.799786324416
2,40-44,2021-06-11 19:05:02,66496.05419836733
2,45-49,2021-06-11 19:05:02,69827.80593840279
2,50-54,2021-06-11 19:05:02,56250.98340548343
2,55-59,2021-06-11 19:05:02,45901.12261904729
2,60-64,2021-06-11 19:05:02,12933.683874458922
2,65-69,2021-06-11 19:05:02,9067.083333333348
2,70-74,2021-06-11 19:05:02,4834.5952380952285
2,75-79,2021-06-11 19:05:02,2543.499999999998
2,80-84,2021-06-11 19:05:02,1440.8000000000013
2,85-n,2021-06-11 19:05:02,822.0000000000003
1,00-17,2021-06-12 19:05:02,21463.999999999996
1,18-19,2021-06-12 19:05:02,7458.666666666658
1,20-24,2021-06-12 19:05:02,11032.583333333358
1,25-29,2021-06-12 19:05:02,8085.166666666686
1,30-34,2021-06-12 19:05:02,4669.50000000001
1,35-39,2021-06-12 19:05:02,3367.0000000000064
1,40-44,2021-06-12 19:05:02,2136.833333333334
1,45-49,2021-06-12 19:05:02,1012.0000000000002
1,50-54,2021-06-12 19:05:02,709.9999999999987
1,55-59,2021-06-12 19:05:02,621.9999999999985
1,60-64,2021-06-12 19:05:02,568.7499999999981
1,65-69,2021-06-12 19:05:02,455.74999999999926
1,70-74,2021-06-12 19:05:02,193.0000000000002
1,75-79,2021-06-12 19:05:02,40.00000000000007
1,80-84,2021-06-12 19:05:02,23.99999999999999
1,85-n,2021-06-12 19:05:02,6.999999999999991
2,00-17,2021-06-12 19:05:02,8878.000000000065
2,18-19,2021-06-12 19:05:02,11068.113095237766
2,20-24,2021-06-12 19:05:02,31427.9583333338
2,25-29,2021-06-12 19:05:02,44968.475641025056
2,30-34,2021-06-12 19:05:02,62517.15454545269
2,35-39,2021-06-12 19:05:02,64234.966452991204
2,40-44,2021-06-12 19:05:02,66306.27642058968
2,45-49,2021-06-12 19:05:02,69776.73927173628
2,50-54,2021-06-12 19:05:02,56219.58340548331
2,55-59,2021-06-12 19:05:02,45935.62261904696
2,60-64,2021-06-12 19:05:02,13003.683874458951
2,65-69,2021-06-12 19:05:02,9136.083333333341
2,70-74,2021-06-12 19:05:02,4911.595238095229
2,75-79,2021-06-12 19:05:02,2585.4999999999986
2,80-84,2021-06-12 19:05:02,1475.8000000000018
2,85-n,2021-06-12 19:05:02,849.0000000000002
1,00-17,2021-06-13 19:05:02,21945.99999999989
1,18-19,2021-06-13 19:05:02,7551.666666666651
1,20-24,2021-06-13 19:05:02,11458.583333333414
1,25-29,2021-06-13 19:05:02,8339.166666666699
1,30-34,2021-06-13 19:05:02,5018.500000000031
1,35-39,2021-06-13 19:05:02,3768.000000000003
1,40-44,2021-06-13 19:05:02,2483.4999999999955
1,45-49,2021-06-13 19:05:02,1372.999999999998
1,50-54,2021-06-13 19:05:02,955.9999999999999
1,55-59,2021-06-13 19:05:02,833.9999999999982
1,60-64,2021-06-13 19:05:02,715.7499999999995
1,65-69,2021-06-13 19:05:02,584.7500000000001
1,70-74,2021-06-13 19:05:02,254.00000000000006
1,75-79,2021-06-13 19:05:02,67.0000000000001
1,80-84,2021-06-13 19:05:02,38.0
1,85-n,2021-06-13 19:05:02,12.999999999999991
2,00-17,2021-06-13 19:05:02,9579.000000000085
2,18-19,2021-06-13 19:05:02,11502.113095237766
2,20-24,2021-06-13 19:05:02,33577.95833333399
2,25-29,2021-06-13 19:05:02,46347.47564102519
2,30-34,2021-06-13 19:05:02,64025.15454545359
2,35-39,2021-06-13 19:05:02,64258.966452991415
2,40-44,2021-06-13 19:05:02,67181.27642058967
2,45-49,2021-06-13 19:05:02,70351.73927173643
2,50-54,2021-06-13 19:05:02,56621.583405482954
2,55-59,2021-06-13 19:05:02,46421.87261904699
2,60-64,2021-06-13 19:05:02,13399.683874458935
2,65-69,2021-06-13 19:05:02,9498.083333333398
2,70-74,2021-06-13 19:05:02,5131.595238095222
2,75-79,2021-06-13 19:05:02,2713.4999999999955
2,80-84,2021-06-13 19:05:02,1558.800000000002
2,85-n,2021-06-13 19:05:02,892.0000000000005
1,00-17,2021-06-14 19:05:02,22543.999999999873
1,18-19,2021-06-14 19:05:02,7666.666666666667
1,20-24,2021-06-14 19:05:02,12092.583333333398
1,25-29,2021-06-14 19:05:02,8965.166666666722
1,30-34,2021-06-14 19:05:02,5795.500000000019
1,35-39,2021-06-14 19:05:02,4477.999999999993
1,40-44,2021-06-14 19:05:02,3053.499999999993
1,45-49,2021-06-14 19:05:02,1878.9999999999989
1,50-54,2021-06-14 19:05:02,1325.0000000000034
1,55-59,2021-06-14 19:05:02,1215.0000000000057
1,60-64,2021-06-14 19:05:02,976.7500000000014
1,65-69,2021-06-14 19:05:02,739.7499999999998
1,70-74,2021-06-14 19:05:02,321.99999999999955
1,75-79,2021-06-14 19:05:02,88.00000000000009
1,80-84,2021-06-14 19:05:02,49.0
1,85-n,2021-06-14 19:05:02,15.999999999999982
2,00-17,2021-06-14 19:05:02,10530.000000000044
2,18-19,2021-06-14 19:05:02,12388.113095237932
2,20-24,2021-06-14 19:05:02,35287.95833333345
2,25-29,2021-06-14 19:05:02,47321.475641025616
2,30-34,2021-06-14 19:05:02,64871.48787878678
2,35-39,2021-06-14 19:05:02,60281.29978632489
2,40-44,2021-06-14 19:05:02,67598.31808725644
2,45-49,2021-06-14 19:05:02,70892.55871618066
2,50-54,2021-06-14 19:05:02,57115.847294372164
2,55-59,2021-06-14 19:05:02,47079.37261904668
2,60-64,2021-06-14 19:05:02,13757.017207792322
2,65-69,2021-06-14 19:05:02,9721.083333333381
2,70-74,2021-06-14 19:05:02,5315.595238095216
2,75-79,2021-06-14 19:05:02,2798.499999999995
2,80-84,2021-06-14 19:05:02,1587.8000000000018
2,85-n,2021-06-14 19:05:02,882.0000000000008
1,00-17,2021-06-15 19:05:02,22998.999999999858
1,18-19,2021-06-15 19:05:02,7768.666666666657
1,20-24,2021-06-15 19:05:02,12542.583333333481
1,25-29,2021-06-15 19:05:02,9440.166666666719
1,30-34,2021-06-15 19:05:02,6151.499999999997
1,35-39,2021-06-15 19:05:02,4924.66666666667
1,40-44,2021-06-15 19:05:02,3193.499999999996
1,45-49,2021-06-15 19:05:02,1961.9999999999975
1,50-54,2021-06-15 19:05:02,1429.0000000000027
1,55-59,2021-06-15 19:05:02,1311.9999999999984
1,60-64,2021-06-15 19:05:02,1054.750000000001
1,65-69,2021-06-15 19:05:02,820.7499999999976
1,70-74,2021-06-15 19:05:02,369.99999999999955
1,75-79,2021-06-15 19:05:02,112.00000000000006
1,80-84,2021-06-15 19:05:02,61.00000000000003
1,85-n,2021-06-15 19:05:02,18.99999999999997
2,00-17,2021-06-15 19:05:02,9393.000000000007
2,18-19,2021-06-15 19:05:02,11244.113095238006
2,20-24,2021-06-15 19:05:02,34291.458333333976
2,25-29,2021-06-15 19:05:02,44630.475641025536
2,30-34,2021-06-15 19:05:02,59025.48787878722
2,35-39,2021-06-15 19:05:02,52874.499786325265
2,40-44,2021-06-15 19:05:02,60649.841896780745
2,45-49,2021-06-15 19:05:02,65412.76704951347
2,50-54,2021-06-15 19:05:02,49270.11396103884
2,55-59,2021-06-15 19:05:02,39808.5392857134
2,60-64,2021-06-15 19:05:02,11239.55887445894
2,65-69,2021-06-15 19:05:02,8329.083333333327
2,70-74,2021-06-15 19:05:02,4525.166666666654
2,75-79,2021-06-15 19:05:02,2414.499999999998
2,80-84,2021-06-15 19:05:02,1354.0000000000002
2,85-n,2021-06-15 19:05:02,785.0000000000001
1,00-17,2021-06-16 19:05:03,22865.999999999836
1,18-19,2021-06-16 19:05:03,7400.66666666666
1,20-24,2021-06-16 19:05:03,12441.58333333343
1,25-29,2021-06-16 19:05:03,8407.16666666664
1,30-34,2021-06-16 19:05:03,4744.499999999988
1,35-39,2021-06-16 19:05:03,3228.000000000011
1,40-44,2021-06-16 19:05:03,2290.499999999994
1,45-49,2021-06-16 19:05:03,1665.9999999999986
1,50-54,2021-06-16 19:05:03,1233.0000000000027
1,55-59,2021-06-16 19:05:03,1097.9999999999995
1,60-64,2021-06-16 19:05:03,865.7500000000024
1,65-69,2021-06-16 19:05:03,602.7500000000007
1,70-74,2021-06-16 19:05:03,291.99999999999983
1,75-79,2021-06-16 19:05:03,80.99999999999993
1,80-84,2021-06-16 19:05:03,43.00000000000003
1,85-n,2021-06-16 19:05:03,16.999999999999986
2,00-17,2021-06-16 19:05:03,7245.999999999881
2,18-19,2021-06-16 19:05:03,9056.113095238004
2,20-24,2021-06-16 19:05:03,30467.95833333313
2,25-29,2021-06-16 19:05:03,39454.47564102576
2,30-34,2021-06-16 19:05:03,49905.08787878725
2,35-39,2021-06-16 19:05:03,38303.69978632489
2,40-44,2021-06-16 19:05:03,48106.6752301139
2,45-49,2021-06-16 19:05:03,53229.16770122677
2,50-54,2021-06-16 19:05:03,30631.999278499203
2,55-59,2021-06-16 19:05:03,23759.301190476508
2,60-64,2021-06-16 19:05:03,8268.127922077889
2,65-69,2021-06-16 19:05:03,6202.999999999983
2,70-74,2021-06-16 19:05:03,3488.000000000002
2,75-79,2021-06-16 19:05:03,1864.500000000001
2,80-84,2021-06-16 19:05:03,1030.0
2,85-n,2021-06-16 19:05:03,605.9999999999993
1,00-17,2021-06-17 19:05:03,22604.999999999865
1,18-19,2021-06-17 19:05:03,7113.666666666668
1,20-24,2021-06-17 19:05:03,11195.5833333334
1,25-29,2021-06-17 19:05:03,7272.999999999963
1,30-34,2021-06-17 19:05:03,4191.9999999999845
1,35-39,2021-06-17 19:05:03,2976.0000000000127
1,40-44,2021-06-17 19:05:03,2021.500000000001
1,45-49,2021-06-17 19:05:03,1417.9999999999993
1,50-54,2021-06-17 19:05:03,1027.0
1,55-59,2021-06-17 19:05:03,947.0000000000001
1,60-64,2021-06-17 19:05:03,668.7500000000009
1,65-69,2021-06-17 19:05:03,487.74999999999955
1,70-74,2021-06-17 19:05:03,290.00000000000006
1,75-79,2021-06-17 19:05:03,83.00000000000003
1,80-84,2021-06-17 19:05:03,35.0
1,85-n,2021-06-17 19:05:03,13.999999999999991
2,00-17,2021-06-17 19:05:03,7417.999999999857
2,18-19,2021-06-17 19:05:03,9394.11309523803
2,20-24,2021-06-17 19:05:03,31394.958333333594
2,25-29,2021-06-17 19:05:03,39807.47564102569
2,30-34,2021-06-17 19:05:03,49082.08787878664
2,35-39,2021-06-17 19:05:03,38289.53311965806
2,40-44,2021-06-17 19:05:03,48540.84189677995
2,45-49,2021-06-17 19:05:03,53569.19746313122
2,50-54,2021-06-17 19:05:03,31054.98867243836
